0.06	-0.05	0.98	0.01	-0.26	0.12	0.03	0.15	0.98	0.29	-0.48	0.04	-2.88	3.26	1.99	8.48	1.59	0.30	0.13	10.31	-0.05	0.05	1.00	0.14	0.00	0.03	0.00	0.02	0.99	-0.15	0.11	-0.07	2.61	-2.81	-0.87	1.26	0.09	-0.82	0.13	75.00	0.03	0.04	0.99	0.19	-0.06	0.09	0.01	-0.12	0.99	-0.31	0.12	-0.00	2.47	1.67	0.77	-6.82	0.74	0.63	0.13	6.76	-0.23	0.09	1.00	0.19	-0.18	0.04	0.17	-0.01	1.01	0.35	-0.06	0.07	5.25	-12.73	-0.12	-0.59	9.48	1.54	0.13	16.10	-0.11	0.05	0.95	-0.01	-0.17	-0.02	-0.25	0.04	0.93	-0.01	-0.07	-0.04	2.96	-6.71	0.19	2.20	-15.30	-0.56	0.13	0.20	1	27489
0.06	-0.05	0.98	-0.03	-0.01	0.13	0.03	0.15	0.98	0.09	0.00	-0.00	-2.79	3.47	1.99	8.42	1.68	0.30	0.13	10.68	-0.05	0.04	1.00	0.22	-0.15	-0.10	0.00	0.02	1.00	-0.10	-0.09	-0.10	2.57	-2.83	-0.88	1.27	0.09	-0.82	0.13	75.00	0.03	0.04	0.98	0.20	-0.07	0.03	0.01	-0.12	0.99	-0.18	0.10	0.09	2.44	1.45	0.78	-6.65	0.87	0.63	0.13	6.65	-0.22	0.09	1.00	0.04	-0.12	-0.09	0.17	-0.01	1.01	0.40	-0.07	0.13	5.25	-12.62	-0.13	-0.63	9.38	1.55	0.13	16.03	-0.11	0.05	0.95	0.14	-0.02	0.02	-0.26	0.03	0.93	-0.02	0.03	-0.06	2.87	-6.78	0.18	2.07	-15.30	-0.59	0.13	0.20	1	27545
0.06	-0.05	0.97	0.01	-0.08	0.09	0.03	0.15	0.98	0.10	-0.21	-0.04	-2.83	3.37	2.00	8.60	1.54	0.29	0.13	11.04	-0.05	0.04	0.99	0.17	-0.06	0.03	0.00	0.02	0.99	-0.20	-0.12	-0.12	2.57	-2.83	-0.88	1.06	0.21	-0.83	0.13	75.00	0.03	0.04	0.98	0.16	-0.15	0.06	0.01	-0.12	0.99	-0.06	-0.02	0.08	2.34	1.66	0.78	-6.71	0.65	0.63	0.13	7.31	-0.23	0.09	1.00	0.10	-0.10	-0.17	0.17	-0.01	1.01	0.27	-0.13	0.08	5.36	-12.67	-0.11	-0.67	9.49	1.56	0.13	16.21	-0.11	0.05	0.95	0.11	-0.14	-0.01	-0.25	0.03	0.93	0.22	0.13	0.00	2.99	-6.76	0.19	2.04	-15.29	-0.61	0.13	0.20	1	27601
0.06	-0.05	0.97	0.01	0.01	0.12	0.03	0.15	0.99	0.11	0.01	-0.08	-2.63	3.26	1.99	8.44	1.70	0.30	0.13	10.46	-0.05	0.04	1.00	0.41	-0.01	-0.00	0.01	0.02	1.00	-0.24	-0.09	-0.10	2.59	-2.94	-0.88	1.25	0.32	-0.84	0.13	75.00	0.03	0.04	0.99	0.26	-0.09	0.06	0.01	-0.11	0.99	-0.18	0.10	0.05	2.46	1.71	0.78	-6.58	0.83	0.63	0.13	6.50	-0.23	0.09	1.00	0.15	-0.07	-0.03	0.17	-0.01	1.01	0.35	-0.03	0.21	5.29	-12.75	-0.13	-0.55	9.45	1.56	0.13	15.93	-0.11	0.05	0.95	0.14	-0.02	0.08	-0.25	0.04	0.93	0.10	0.06	-0.06	2.81	-6.63	0.17	2.28	-15.29	-0.55	0.13	0.19	1	27658
0.06	-0.05	0.98	0.04	0.08	0.17	0.03	0.15	0.98	-0.12	0.30	-0.01	-2.70	3.47	2.01	8.51	1.66	0.29	0.13	10.81	-0.05	0.05	1.00	0.25	-0.20	-0.06	0.01	0.02	1.00	-0.15	-0.19	0.06	2.67	-2.84	-0.88	1.26	0.32	-0.83	0.13	75.00	0.03	0.04	0.99	0.13	-0.09	0.07	0.01	-0.12	0.99	-0.07	0.08	0.01	2.25	1.79	0.79	-6.70	0.85	0.63	0.13	6.61	-0.23	0.09	1.00	0.05	-0.07	-0.04	0.17	-0.01	1.01	0.33	0.04	0.13	5.35	-12.66	-0.12	-0.65	9.41	1.58	0.13	16.12	-0.11	0.05	0.95	0.07	0.06	0.05	-0.25	0.04	0.93	0.01	0.02	-0.07	2.89	-6.85	0.19	2.17	-15.28	-0.58	0.13	0.20	1	27714
0.06	-0.05	0.98	0.04	0.10	0.09	0.03	0.15	0.98	-0.00	0.04	-0.00	-2.70	3.35	2.01	8.47	1.76	0.30	0.13	10.93	-0.05	0.05	1.00	0.27	0.11	-0.10	0.01	0.02	1.00	-0.17	0.11	-0.12	2.67	-2.84	-0.89	1.25	0.32	-0.84	0.13	75.00	0.03	0.04	0.99	0.18	-0.06	0.09	0.02	-0.12	0.99	-0.16	0.04	0.09	2.38	1.60	0.79	-6.71	0.85	0.64	0.13	7.07	-0.22	0.09	1.00	0.06	-0.10	-0.02	0.17	-0.01	1.01	0.28	-0.05	0.04	5.32	-12.57	-0.13	-0.58	9.51	1.58	0.13	16.12	-0.11	0.05	0.95	0.01	-0.13	0.03	-0.26	0.04	0.93	0.04	0.04	-0.04	2.97	-6.63	0.20	2.39	-15.36	-0.52	0.13	0.20	1	27770
0.06	-0.05	0.98	-0.06	-0.02	0.21	0.03	0.15	0.98	0.05	0.03	-0.09	-2.74	3.24	2.02	8.56	1.55	0.29	0.13	10.57	-0.05	0.05	1.00	0.06	-0.04	-0.10	0.00	0.02	1.00	-0.22	0.20	-0.03	2.63	-2.94	-0.89	1.18	0.21	-0.84	0.13	75.00	0.03	0.04	0.98	0.09	-0.07	0.14	0.01	-0.12	0.99	-0.19	-0.05	0.01	2.40	1.72	0.80	-6.71	0.75	0.64	0.13	6.74	-0.23	0.09	1.00	0.06	-0.06	-0.03	0.17	-0.01	1.01	0.33	-0.06	0.09	5.31	-12.79	-0.13	-0.67	9.45	1.60	0.13	15.86	-0.11	0.05	0.95	0.15	-0.15	0.04	-0.25	0.04	0.93	0.17	-0.10	-0.03	3.01	-6.74	0.20	2.32	-15.27	-0.55	0.13	0.19	1	27826
0.06	-0.05	0.97	-0.06	-0.09	0.21	0.03	0.15	0.98	0.13	-0.23	0.02	-2.86	3.27	2.04	8.39	1.69	0.29	0.13	11.01	-0.05	0.04	1.00	0.18	0.16	-0.10	0.00	0.02	0.99	-0.30	0.52	-0.10	2.53	-2.92	-0.90	1.06	0.14	-0.84	0.13	75.00	0.03	0.04	0.98	0.19	0.03	0.10	0.01	-0.12	0.99	-0.19	-0.00	0.01	2.41	1.72	0.80	-6.68	0.75	0.64	0.13	7.03	-0.22	0.09	1.00	0.14	-0.16	0.01	0.17	-0.01	1.01	0.30	-0.09	0.02	5.17	-12.69	-0.17	-0.59	9.51	1.59	0.13	16.15	-0.11	0.05	0.95	0.05	-0.18	0.05	-0.26	0.04	0.93	0.10	-0.02	-0.13	2.99	-6.77	0.20	2.33	-15.28	-0.55	0.13	0.20	1	27882
0.06	-0.05	0.97	-0.10	-0.00	0.18	0.03	0.15	0.98	-0.06	0.12	-0.00	-2.87	3.27	2.05	8.60	1.77	0.29	0.13	10.77	-0.05	0.04	1.00	0.11	-0.02	0.02	0.00	0.02	1.00	-0.24	0.08	-0.01	2.61	-2.83	-0.90	1.24	0.26	-0.85	0.13	75.00	0.03	0.04	0.99	0.12	-0.01	0.07	0.01	-0.12	0.99	-0.22	-0.00	0.12	2.36	1.62	0.81	-6.91	0.82	0.65	0.13	6.90	-0.23	0.09	1.00	0.23	-0.14	0.01	0.16	-0.01	1.01	0.24	0.01	0.06	5.38	-12.78	-0.12	-0.72	9.34	1.61	0.13	16.06	-0.11	0.05	0.95	0.02	-0.04	0.05	-0.26	0.04	0.93	0.15	0.03	-0.04	3.00	-6.77	0.20	2.24	-15.37	-0.58	0.13	0.20	1	27939
0.06	-0.05	0.97	-0.15	-0.10	0.22	0.03	0.15	0.98	0.03	-0.28	0.03	-2.69	3.24	2.05	8.65	1.56	0.29	0.13	10.60	-0.05	0.04	1.00	0.02	0.03	-0.04	-0.00	0.02	1.00	-0.30	0.13	-0.04	2.53	-2.92	-0.90	1.26	-0.03	-0.85	0.13	75.00	0.03	0.04	0.99	0.05	-0.13	0.07	0.01	-0.12	0.99	-0.28	0.05	0.09	2.47	1.63	0.81	-6.82	0.84	0.65	0.13	6.79	-0.22	0.09	1.00	0.11	-0.24	-0.04	0.17	-0.01	1.01	0.31	-0.01	0.13	5.33	-12.56	-0.14	-0.59	9.53	1.60	0.13	15.99	-0.11	0.05	0.95	0.06	-0.11	-0.01	-0.25	0.04	0.93	0.05	-0.07	-0.09	2.77	-6.81	0.18	2.25	-15.16	-0.58	0.13	0.20	1	27995
0.06	-0.05	0.98	-0.05	-0.01	0.19	0.03	0.15	0.98	-0.06	0.15	-0.08	-2.78	3.32	2.06	8.51	1.73	0.29	0.13	11.03	-0.05	0.04	1.00	0.09	-0.19	-0.08	0.00	0.02	0.99	-0.13	-0.35	-0.02	2.45	-2.84	-0.91	1.25	0.10	-0.85	0.13	75.00	0.03	0.04	0.99	0.09	-0.06	0.11	0.01	-0.12	1.00	-0.36	-0.05	0.00	2.46	1.74	0.81	-6.61	0.84	0.65	0.13	6.98	-0.23	0.09	1.01	0.06	-0.12	-0.05	0.16	-0.01	1.01	0.18	-0.15	0.05	5.22	-12.56	-0.16	-0.71	9.22	1.63	0.13	17.88	-0.11	0.05	0.96	-0.02	-0.10	-0.02	-0.25	0.03	0.94	0.07	-0.07	-0.09	3.00	-6.84	0.20	2.14	-15.20	-0.61	0.13	0.22	1	28051
0.06	-0.05	0.97	-0.28	-0.02	0.29	0.03	0.14	0.98	-0.23	0.12	-0.06	-2.78	3.23	2.08	8.42	1.68	0.29	0.13	10.60	-0.05	0.04	1.00	-0.05	-0.16	-0.03	0.01	0.02	0.99	-0.41	-0.16	-0.04	2.56	-2.84	-0.91	1.16	0.34	-0.85	0.13	75.00	0.03	0.04	0.98	-0.07	-0.24	0.15	0.01	-0.11	0.99	-0.44	0.00	0.14	2.39	1.67	0.82	-6.60	0.74	0.65	0.13	6.76	-0.22	0.09	0.99	-0.14	-0.18	-0.05	0.17	-0.01	1.00	-0.01	-0.22	0.07	5.27	-12.66	-0.15	-0.64	9.57	1.62	0.13	15.93	-0.11	0.05	0.95	-0.12	-0.10	-0.06	-0.26	0.04	0.93	-0.07	0.06	-0.19	2.82	-6.69	0.18	2.31	-15.37	-0.58	0.13	0.19	1	28108
0.06	-0.05	0.98	-0.26	0.10	0.24	0.03	0.15	0.99	-0.17	0.15	0.08	-2.80	3.34	2.09	8.50	1.60	0.29	0.13	10.92	-0.05	0.04	1.00	-0.01	0.02	0.00	0.01	0.02	1.00	-0.24	-0.34	-0.10	2.56	-2.84	-0.91	1.24	0.29	-0.86	0.13	75.00	0.03	0.04	0.99	-0.13	-0.17	0.13	0.01	-0.12	0.99	-0.35	-0.00	0.17	2.16	1.71	0.84	-6.71	0.79	0.66	0.13	7.00	-0.22	0.09	1.00	-0.13	-0.21	-0.02	0.17	-0.01	1.01	0.08	-0.05	0.00	5.27	-12.67	-0.15	-0.71	9.35	1.63	0.13	16.12	-0.11	0.05	0.95	-0.12	-0.02	-0.14	-0.26	0.03	0.93	-0.16	0.21	-0.17	2.92	-6.73	0.19	2.08	-15.34	-0.65	0.13	0.20	1	28165
0.05	-0.05	0.97	-0.15	-0.03	0.30	0.02	0.15	0.98	1.26	-2.56	0.55	-2.91	3.13	2.11	8.37	1.33	0.30	0.13	10.77	-0.05	0.04	1.00	-0.10	0.05	-0.13	0.01	0.02	0.99	-0.54	0.06	-0.11	2.59	-2.94	-0.91	1.04	0.43	-0.86	0.13	75.00	0.03	0.04	0.98	0.04	-0.07	0.07	0.01	-0.12	0.99	-0.45	0.10	0.03	2.36	1.60	0.83	-6.73	0.79	0.66	0.13	6.76	-0.22	0.09	0.99	-0.05	-0.12	-0.07	0.17	-0.01	1.01	0.15	-0.07	0.04	5.25	-12.57	-0.16	-0.69	9.59	1.63	0.13	16.08	-0.11	0.05	0.95	-0.08	-0.22	0.02	-0.26	0.04	0.93	-0.11	0.06	-0.16	2.90	-6.61	0.18	2.30	-15.38	-0.59	0.13	0.20	1	28222
