0.39	-0.04	0.72	-0.12	0.01	0.19	0.51	0.10	0.82	0.05	-0.01	0.08	-3.42	28.24	1.34	6.91	31.46	-1.86	0.13	62.42	0.12	-0.12	0.97	0.15	0.13	0.03	0.12	-0.27	0.96	-0.12	0.27	0.03	-6.89	7.06	0.33	-15.92	6.89	0.01	0.28	75.00	-0.16	-0.19	0.99	-0.02	0.02	0.23	-0.42	-0.30	0.95	-0.12	-0.06	0.11	-10.74	-9.13	0.22	-17.62	-22.67	-2.82	0.95	56.19	-0.51	-0.20	0.93	0.08	-0.06	0.05	-0.17	-0.18	0.91	0.20	0.00	0.03	-12.00	-27.93	-3.43	-11.20	-10.59	-2.56	0.25	31.65	-0.42	-0.14	0.74	0.15	0.07	0.08	-0.44	-0.12	0.83	0.17	-0.17	0.13	-10.48	-29.02	-2.36	-8.03	-27.38	-3.33	0.13	0.39	1	151059
0.39	-0.04	0.72	-0.17	-0.23	0.16	0.51	0.10	0.83	-0.10	-0.04	-0.08	-3.43	28.16	1.35	6.92	31.40	-1.87	0.13	63.90	0.12	-0.12	0.97	0.03	-0.03	-0.02	0.12	-0.27	0.96	-0.14	0.09	0.01	-6.90	7.06	0.33	-15.83	7.06	0.00	0.29	75.00	-0.16	-0.18	0.99	-0.04	-0.09	0.09	-0.42	-0.30	0.96	-0.11	-0.17	-0.04	-10.56	-9.01	0.25	-17.49	-22.64	-2.77	0.97	56.63	-0.50	-0.20	0.93	0.18	-0.07	0.05	-0.17	-0.18	0.91	0.25	0.09	0.01	-11.93	-28.01	-3.41	-11.08	-10.40	-2.54	0.27	32.64	-0.42	-0.14	0.74	0.10	0.08	0.13	-0.43	-0.12	0.83	0.10	0.20	-0.03	-10.36	-28.87	-2.30	-8.03	-27.37	-3.34	0.13	0.40	1	151117
0.39	-0.04	0.72	-0.20	-0.21	0.19	0.51	0.10	0.82	-0.18	0.19	-0.04	-3.56	28.13	1.42	6.85	31.33	-1.84	0.13	63.31	0.12	-0.12	0.97	0.09	-0.15	-0.03	0.12	-0.27	0.96	-0.28	0.14	0.00	-6.94	7.18	0.34	-15.97	7.02	0.02	0.29	75.00	-0.16	-0.19	0.99	0.07	-0.09	0.10	-0.42	-0.30	0.96	-0.24	-0.00	-0.04	-10.66	-9.04	0.24	-17.50	-22.62	-2.77	0.97	54.30	-0.50	-0.20	0.93	0.19	-0.06	0.09	-0.17	-0.18	0.91	0.15	0.13	0.03	-12.03	-27.82	-3.45	-11.31	-10.38	-2.58	0.30	35.97	-0.42	-0.14	0.74	0.14	0.01	0.13	-0.44	-0.12	0.83	0.24	0.19	-0.03	-10.34	-29.12	-2.28	-8.05	-27.49	-3.35	0.13	0.44	1	151177
0.39	-0.04	0.72	-0.12	-0.21	0.21	0.51	0.10	0.82	-0.01	-0.01	-0.11	-3.34	28.11	1.32	6.84	31.56	-1.84	0.13	66.21	0.12	-0.12	0.97	0.12	-0.16	0.07	0.12	-0.27	0.95	-0.19	0.04	-0.07	-6.95	7.07	0.34	-15.88	7.10	0.00	0.29	75.00	-0.16	-0.19	0.99	-0.03	0.00	0.08	-0.42	-0.30	0.95	-0.22	-0.03	0.00	-10.77	-9.10	0.23	-17.62	-22.61	-2.81	0.99	56.72	-0.51	-0.20	0.93	0.18	-0.02	-0.01	-0.17	-0.18	0.91	0.09	0.23	0.04	-12.02	-28.01	-3.45	-11.19	-10.42	-2.56	0.30	35.35	-0.42	-0.14	0.74	0.05	0.06	0.18	-0.43	-0.12	0.83	0.20	-0.13	0.11	-10.37	-29.05	-2.29	-8.03	-27.48	-3.34	0.13	0.43	1	151236
0.39	-0.04	0.72	-0.02	-0.11	0.08	0.50	0.10	0.83	0.12	-0.06	-0.07	-3.44	28.19	1.37	6.78	31.20	-1.81	0.13	63.90	0.12	-0.12	0.97	0.11	0.25	-0.06	0.12	-0.27	0.96	-0.09	0.26	-0.01	-6.95	6.95	0.34	-15.93	6.91	0.00	0.29	75.00	-0.17	-0.18	0.99	0.04	-0.17	-0.03	-0.42	-0.30	0.95	-0.12	-0.31	0.01	-10.51	-9.32	0.27	-17.50	-22.67	-2.76	0.95	57.27	-0.51	-0.20	0.93	0.09	-0.44	0.05	-0.17	-0.18	0.92	0.34	-0.67	0.00	-11.93	-27.98	-3.41	-11.07	-10.40	-2.53	0.25	31.48	-0.42	-0.14	0.74	0.10	-0.14	0.19	-0.43	-0.12	0.83	0.13	0.01	-0.01	-10.40	-28.97	-2.30	-8.07	-27.27	-3.36	0.13	0.38	1	151295
0.39	-0.04	0.73	0.05	0.53	0.35	0.51	0.10	0.82	0.28	0.30	0.15	-3.45	28.09	1.39	6.81	31.41	-1.81	0.13	64.47	0.12	-0.12	0.97	0.29	0.25	0.08	0.12	-0.27	0.96	0.04	0.42	0.13	-6.74	7.22	0.32	-15.86	6.86	-0.01	0.29	75.00	-0.16	-0.19	0.99	0.24	-0.48	0.28	-0.42	-0.30	0.95	-0.29	0.14	0.27	-10.72	-9.04	0.25	-17.57	-22.59	-2.77	0.98	57.55	-0.51	-0.20	0.93	0.26	0.01	0.37	-0.17	-0.18	0.91	0.00	0.49	0.41	-12.00	-28.01	-3.43	-11.20	-10.44	-2.54	0.25	31.89	-0.42	-0.14	0.74	0.18	0.91	0.33	-0.43	-0.12	0.83	0.16	0.84	0.25	-10.51	-28.91	-2.35	-8.06	-27.42	-3.36	0.13	0.39	1	151355
0.39	-0.04	0.73	-0.27	-0.24	0.12	0.51	0.10	0.82	-0.11	0.11	-0.03	-3.43	28.02	1.38	6.85	31.35	-1.83	0.13	65.40	0.12	-0.12	0.98	0.13	-0.33	-0.12	0.12	-0.27	0.96	-0.19	0.02	-0.09	-6.89	7.07	0.33	-15.78	6.87	-0.02	0.28	75.00	-0.16	-0.19	0.99	-0.00	-0.01	-0.16	-0.42	-0.30	0.95	-0.25	-0.13	-0.04	-10.76	-9.14	0.24	-17.50	-22.69	-2.74	1.01	56.83	-0.51	-0.20	0.93	0.26	-0.21	-0.10	-0.17	-0.18	0.91	0.14	-0.06	-0.08	-11.88	-27.99	-3.38	-11.28	-10.52	-2.56	0.26	32.25	-0.42	-0.13	0.74	-0.07	-0.59	-0.08	-0.43	-0.12	0.83	0.04	-0.04	-0.20	-10.10	-29.16	-2.15	-7.94	-27.27	-3.31	0.13	0.39	1	151413
0.39	-0.04	0.72	0.03	0.31	0.30	0.51	0.10	0.82	0.35	0.25	0.25	-3.38	28.24	1.37	6.88	31.44	-1.83	0.13	65.46	0.12	-0.12	0.97	0.12	0.29	0.02	0.12	-0.27	0.96	-0.13	0.38	0.23	-6.89	7.18	0.33	-15.87	7.07	-0.01	0.28	75.00	-0.16	-0.19	0.99	0.06	0.05	0.18	-0.42	-0.30	0.96	-0.23	0.20	0.29	-10.77	-9.15	0.24	-17.46	-22.59	-2.71	1.08	55.20	-0.51	-0.20	0.93	0.10	0.52	0.11	-0.17	-0.18	0.91	0.04	0.81	0.16	-12.06	-28.12	-3.47	-11.23	-10.51	-2.55	0.31	35.64	-0.42	-0.13	0.74	0.19	0.65	0.21	-0.44	-0.12	0.83	0.21	0.61	0.10	-10.25	-29.34	-2.22	-7.98	-27.61	-3.34	0.13	0.44	1	151473
0.39	-0.04	0.72	-0.05	-0.12	-0.01	0.50	0.10	0.82	-0.05	0.06	-0.02	-3.42	28.33	1.39	6.78	31.30	-1.78	0.13	65.82	0.13	-0.12	0.97	0.09	0.15	0.06	0.12	-0.27	0.96	-0.31	0.39	0.17	-6.89	7.29	0.34	-15.87	6.93	-0.00	0.28	75.00	-0.16	-0.19	0.99	0.10	0.13	0.06	-0.42	-0.30	0.95	-0.33	0.17	0.02	-10.67	-9.10	0.26	-17.57	-22.54	-2.75	1.09	57.97	-0.50	-0.20	0.93	0.22	0.09	0.05	-0.17	-0.18	0.91	-0.05	0.79	0.16	-11.99	-28.00	-3.44	-11.28	-10.53	-2.56	0.31	35.53	-0.42	-0.14	0.74	0.06	0.71	0.15	-0.44	-0.12	0.83	0.17	0.53	0.01	-10.53	-29.02	-2.36	-8.09	-27.58	-3.40	0.13	0.43	1	151532
0.39	-0.04	0.72	0.07	0.25	-0.06	0.51	0.10	0.82	0.26	0.02	-0.00	-3.51	28.14	1.43	6.77	31.44	-1.77	0.13	65.37	0.12	-0.12	0.97	0.14	0.29	-0.00	0.12	-0.27	0.96	-0.20	0.36	0.06	-6.79	6.98	0.32	-15.97	6.86	0.00	0.27	75.00	-0.17	-0.19	0.99	0.01	-0.16	0.02	-0.42	-0.30	0.95	-0.00	-0.03	0.12	-10.71	-9.32	0.26	-17.65	-22.83	-2.77	1.12	58.26	-0.51	-0.20	0.93	0.06	0.34	0.07	-0.17	-0.18	0.91	0.27	0.26	0.10	-11.97	-27.99	-3.43	-11.21	-10.46	-2.55	0.26	31.15	-0.42	-0.14	0.74	0.01	0.14	0.15	-0.44	-0.12	0.83	0.15	-0.17	0.10	-10.41	-29.09	-2.30	-8.04	-27.48	-3.37	0.13	0.38	1	151591
