0.19	-0.02	0.90	0.21	0.22	0.32	0.41	0.02	0.88	0.45	-0.13	-0.00	-1.39	11.86	0.99	1.45	25.13	-0.72	0.13	14.95	0.07	-0.06	0.98	0.09	-0.87	0.11	0.04	-0.25	0.97	-0.37	-0.99	-0.15	-3.56	4.13	-1.01	-14.43	2.32	-0.44	0.13	75.00	-0.10	-0.10	0.99	0.32	-0.74	0.29	-0.44	-0.30	0.94	-0.16	-0.78	-0.27	-5.81	-5.65	0.40	-18.00	-24.15	-2.89	0.13	0.00	-0.49	-0.14	0.94	-0.02	-0.47	0.05	-0.16	-0.18	0.92	0.35	0.57	-0.13	-8.31	-27.04	-2.06	-11.16	-9.66	-1.95	1.33	44.82	-0.51	-0.05	0.63	-0.16	-0.78	-0.07	-0.47	-0.12	0.80	0.14	-0.42	-0.25	-4.76	-39.00	-1.72	-8.57	-30.07	-4.29	0.13	0.55	1	21796
0.19	-0.02	0.90	0.02	0.08	0.16	0.41	0.03	0.88	0.13	0.04	-0.04	-1.16	11.90	0.95	1.84	25.07	-0.88	0.13	17.09	0.07	-0.06	0.98	0.34	0.11	-0.13	0.04	-0.25	0.97	-0.19	-0.25	-0.01	-3.44	4.17	-1.03	-14.31	2.31	-0.45	0.16	75.00	-0.10	-0.10	0.99	0.29	-0.36	0.23	-0.44	-0.30	0.94	-0.08	-0.22	0.02	-5.98	-5.78	0.40	-17.93	-24.03	-2.85	0.13	0.00	-0.49	-0.14	0.94	0.31	-0.45	0.28	-0.16	-0.18	0.92	0.42	-0.11	0.03	-8.18	-26.99	-1.99	-11.25	-9.64	-1.97	1.29	44.56	-0.51	-0.05	0.63	-0.08	-0.25	-0.01	-0.48	-0.12	0.80	0.01	0.16	-0.34	-4.59	-38.85	-1.61	-8.59	-30.37	-4.31	0.13	0.54	1	21855
0.19	-0.02	0.90	-0.15	-0.04	0.31	0.41	0.03	0.88	0.40	-0.00	0.12	-1.24	12.12	0.98	1.78	25.01	-0.84	0.13	17.27	0.07	-0.06	0.99	0.54	0.04	-0.03	0.04	-0.25	0.97	-0.01	0.01	-0.22	-3.50	4.10	-1.02	-14.38	2.41	-0.45	0.13	75.00	-0.10	-0.10	0.99	0.33	-0.32	0.21	-0.44	-0.30	0.94	-0.07	-0.26	0.06	-5.85	-5.75	0.42	-17.94	-24.10	-2.85	0.13	0.00	-0.49	-0.14	0.94	0.31	-0.27	0.36	-0.16	-0.18	0.91	0.34	0.26	-0.05	-8.21	-27.15	-2.00	-11.38	-9.66	-1.99	1.27	44.34	-0.51	-0.05	0.63	0.10	-0.31	0.18	-0.47	-0.12	0.80	0.01	0.13	-0.28	-4.90	-38.85	-1.80	-8.63	-30.14	-4.35	0.13	0.54	1	21913
0.19	-0.02	0.90	0.44	0.19	0.10	0.41	0.03	0.88	0.77	-0.40	0.26	-1.13	12.04	0.96	1.68	25.01	-0.77	0.13	16.65	0.07	-0.06	0.98	0.19	-0.64	0.00	0.04	-0.25	0.97	0.08	-0.66	-0.17	-3.56	4.22	-1.02	-14.41	2.42	-0.45	0.16	75.00	-0.10	-0.10	0.99	0.32	-0.34	0.27	-0.44	-0.30	0.94	-0.17	-0.70	-0.12	-5.74	-5.53	0.45	-17.92	-23.84	-2.83	0.13	0.00	-0.48	-0.14	0.95	0.00	-0.50	0.20	-0.15	-0.18	0.91	0.36	0.13	0.03	-8.27	-26.60	-2.01	-11.18	-9.26	-1.96	1.19	44.25	-0.51	-0.05	0.64	-0.08	0.13	0.07	-0.47	-0.12	0.81	-0.05	0.44	-0.05	-4.65	-38.43	-1.64	-8.64	-29.94	-4.35	0.13	0.54	1	21972
0.19	-0.02	0.90	0.70	0.79	0.23	0.41	0.03	0.88	1.17	-0.53	0.41	-1.22	11.95	1.00	1.78	25.10	-0.77	0.13	17.60	0.07	-0.06	0.98	0.44	-0.11	0.16	0.04	-0.25	0.97	0.28	-0.18	0.15	-3.48	4.13	-1.01	-14.30	2.43	-0.45	0.20	75.00	-0.10	-0.10	0.99	0.22	-0.32	0.25	-0.44	-0.30	0.94	-0.06	-0.33	0.03	-5.78	-5.62	0.46	-17.90	-24.13	-2.82	0.13	0.00	-0.49	-0.14	0.95	0.04	-0.27	0.25	-0.16	-0.19	0.92	0.39	0.14	0.03	-8.28	-26.92	-2.00	-11.45	-9.74	-2.01	1.11	44.25	-0.51	-0.05	0.63	-0.31	0.44	-0.09	-0.47	-0.12	0.80	-0.12	0.33	0.10	-4.73	-38.69	-1.68	-8.62	-30.05	-4.34	0.13	0.54	1	22030
0.19	-0.02	0.90	0.43	0.31	-0.15	0.42	0.03	0.88	0.58	-0.15	-0.01	-1.08	11.93	0.97	1.68	25.30	-0.72	0.13	17.78	0.07	-0.06	0.98	0.47	-0.98	0.19	0.04	-0.25	0.97	0.58	-0.99	-0.23	-3.54	4.10	-0.99	-14.39	2.39	-0.44	0.16	75.00	-0.10	-0.10	0.99	0.42	-0.57	0.23	-0.44	-0.30	0.94	-0.06	-1.04	-0.23	-5.78	-5.93	0.47	-17.86	-23.95	-2.80	0.13	0.00	-0.48	-0.14	0.94	0.02	-0.65	0.16	-0.15	-0.18	0.92	0.35	-0.66	-0.22	-8.15	-26.97	-1.93	-11.14	-9.37	-1.97	1.09	43.96	-0.51	-0.05	0.64	-0.37	-0.84	-0.12	-0.47	-0.12	0.80	-0.16	-0.49	-0.45	-4.72	-38.42	-1.67	-8.59	-30.00	-4.34	0.13	0.54	1	22089
0.19	-0.02	0.90	0.50	0.32	-0.08	0.41	0.03	0.88	0.34	0.05	0.15	-1.01	11.81	0.95	1.97	25.12	-0.83	0.13	17.12	0.07	-0.06	0.98	0.15	-1.19	0.03	0.04	-0.24	0.96	0.41	-0.66	-0.61	-3.46	4.00	-1.00	-14.28	2.46	-0.47	0.17	75.00	-0.10	-0.10	0.98	0.34	-0.90	0.07	-0.44	-0.30	0.94	-0.06	-0.87	-0.19	-5.79	-5.67	0.47	-17.89	-23.89	-2.80	0.13	0.00	-0.48	-0.14	0.94	-0.05	-0.73	-0.13	-0.15	-0.18	0.92	0.57	-1.02	-0.17	-8.25	-26.81	-1.98	-11.22	-9.31	-1.98	1.17	44.23	-0.51	-0.05	0.64	-0.22	-0.99	-0.27	-0.47	-0.12	0.80	-0.02	-0.58	-0.20	-4.58	-38.61	-1.58	-8.71	-30.13	-4.40	0.13	0.54	1	22148
0.19	-0.02	0.90	-0.07	-0.01	0.25	0.41	0.03	0.88	-0.16	0.48	0.00	-1.17	11.96	1.00	1.72	25.10	-0.73	0.13	17.11	0.07	-0.06	0.98	0.28	-0.36	-0.14	0.04	-0.25	0.97	-0.05	0.14	-0.03	-3.53	4.09	-0.99	-14.29	2.45	-0.47	0.19	75.00	-0.10	-0.10	0.98	0.38	-0.56	0.06	-0.44	-0.30	0.94	-0.12	0.01	0.06	-5.89	-5.85	0.47	-17.80	-23.96	-2.76	0.13	0.00	-0.49	-0.14	0.94	0.29	-0.05	0.08	-0.16	-0.18	0.92	0.44	-0.17	0.03	-8.35	-26.96	-2.03	-11.22	-9.41	-1.99	1.15	44.01	-0.51	-0.05	0.64	0.15	-0.27	-0.07	-0.47	-0.12	0.80	0.26	0.06	-0.23	-4.60	-38.63	-1.60	-8.76	-30.21	-4.45	0.13	0.54	1	22207
0.19	-0.02	0.90	-0.15	-0.95	-0.20	0.41	0.03	0.88	-0.61	0.48	-0.39	-1.21	11.84	1.00	1.76	25.21	-0.77	0.13	17.42	0.07	-0.06	0.98	0.21	-0.63	-0.37	0.04	-0.25	0.97	-0.21	-0.06	-0.38	-3.39	4.31	-1.02	-14.39	2.25	-0.48	0.17	75.00	-0.10	-0.10	0.99	0.16	-0.42	-0.19	-0.44	-0.30	0.94	-0.18	-0.22	-0.20	-5.75	-5.66	0.47	-17.81	-23.95	-2.77	0.13	0.00	-0.48	-0.14	0.95	0.09	0.21	-0.26	-0.16	-0.18	0.92	0.44	-0.09	-0.15	-8.14	-26.84	-1.95	-11.31	-9.45	-2.01	1.17	44.25	-0.51	-0.05	0.64	0.26	-0.71	-0.03	-0.47	-0.12	0.80	0.23	-0.34	-0.12	-4.56	-38.64	-1.58	-8.66	-30.11	-4.40	0.13	0.54	1	22265
0.19	-0.02	0.90	-0.16	-0.50	-0.07	0.41	0.03	0.88	-0.41	0.63	-0.10	-1.12	11.93	0.97	1.71	25.01	-0.76	0.13	17.55	0.07	-0.06	0.98	0.25	-0.16	-0.22	0.04	-0.25	0.96	-0.11	0.24	-0.01	-3.49	4.00	-1.02	-14.39	2.23	-0.49	0.21	75.00	-0.10	-0.10	0.98	0.09	-0.11	-0.10	-0.44	-0.30	0.94	-0.14	-0.05	0.13	-5.80	-6.00	0.46	-17.68	-24.00	-2.70	0.13	0.00	-0.49	-0.13	0.94	0.13	0.15	-0.09	-0.16	-0.18	0.91	0.49	-0.20	-0.10	-8.14	-27.04	-1.96	-11.26	-9.67	-2.01	1.22	44.49	-0.51	-0.05	0.63	0.17	-0.51	0.05	-0.47	-0.12	0.80	0.18	-0.36	0.02	-4.78	-38.51	-1.72	-8.52	-29.89	-4.33	0.13	0.54	1	22325
